	V1	V2
X2_45_49	0.6520414485761883	0.6512977452044701
X2_37_49	0.6309161001969095	0.4114138203772839
X2_25_39	0.2214096934262315	0.0725455533122279
X2_41_51	0.7170424512268987	0.5271642587557324
X2_24_34	0.02985983277794446	0.05303887279669439
X2_36_44	0.43936623954861886	0.39190713986174686
X2_46_58	0.9947186629051785	0.6624213776497179
X2_23_45	0.442819386852463	0.0
X2_50_54	0.8541539834141183	0.7907463881335985
X2_42_42	0.37964657399272994	0.5760116075172803
X2_42_36	0.15295554347167695	0.5885861796227125
X2_49_45	0.5114767690851281	0.7796227556883508
X2_51_55	0.8945764903817022	0.8186361167194249
X2_41_45	0.49035142070584925	0.5397388308611681
X2_35_51	0.7011984399424378	0.3472513151353418
X2_36_48	0.590493593229322	0.3835240917914575
X2_31_41	0.3128173815510422	0.24826697289747202
X2_38_56	0.8980296376855499	0.4267289768576745
X2_35_53	0.7767621167827912	0.34305979110019535
X2_39_57	0.9384521446531338	0.45461870544350447
X2_32_52	0.7310582727203858	0.25519908130757685
X2_55_41	0.37619342668888933	0.9679187473790307
X2_36_34	0.06154785534686624	0.4128647600374684
X2_34_36	0.13183019509239813	0.3487022547955263
X2_53_55	0.8998578274765237	0.8786070979262206
X2_24_38	0.1809871864586441	0.04465582472640506
X2_31_39	0.2372537047106924	0.2524584969326149
X2_31_37	0.1616900278703426	0.25665002096776135
X2_30_40	0.27239487458345835	0.22037724431164918
X2_23_39	0.21612835633141358	0.012574572105435777
X2_40_34	0.0721105295365092	0.5328067224510633
X2_34_54	0.8119032866555536	0.3109785384792296
X2_36_42	0.36380256270826905	0.3960986638968933
X2_31_51	0.6906357657527984	0.22730935272175046
X2_53_45	0.522039443274771	0.8995647181019422
X2_30_46	0.49908590510451134	0.2078026722062134
X2_46_52	0.7680276323841291	0.6749959497551501
X2_46_46	0.5413366018630725	0.6875705218605823
X2_45_39	0.27422306437443567	0.6722553653801917
X2_31_49	0.6150720889124486	0.23150087675689335
X2_45_55	0.8787324790972448	0.6387231730990344
X2_26_38	0.18626852355346912	0.10462680593320073
X2_50_56	0.9297176602544717	0.7865548640984557
X2_39_47	0.5606337604513776	0.475576325619226
X2_48_44	0.4710542621175442	0.7517330271025244
X2_28_40	0.26711353748863687	0.16040626310484996
X2_44_52	0.762746295289304	0.6150249685483544
X2_46_50	0.6924639555437757	0.679187473790293
X2_27_35	0.07556367684034981	0.1408995825893129
X2_52_40	0.330489582626484	0.8800580375864051
X2_34_34	0.05626651825204476	0.35289377883067274
X2_28_48	0.5693682448500432	0.14364016696427484
X2_37_35	0.10197036231445367	0.4407544886232948
X2_29_43	0.3830997212965741	0.18410446765553345
X2_49_41	0.36034941540442844	0.7880058037586402
X2_35_39	0.24781637890033537	0.3724004593462098
X2_51_43	0.44119442933959974	0.8437852609302929
X2_43_55	0.8734511420024234	0.5787521918922387
X2_37_53	0.7820434538776091	0.4030307723069946
X2_32_34	0.05098518115722328	0.2929227976238771
X2_45_45	0.5009140948954887	0.6596807932747559
X2_45_41	0.34978674121478903	0.6680638413450453
X2_31_47	0.5395084120720988	0.2356924007920398
X2_43_51	0.7223237883217202	0.587135239962528
X2_29_41	0.3075360444562243	0.1882959916906799
X2_23_35	0.0650010026507104	0.02095762017572156
X2_45_53	0.8031688022568915	0.6429146971341808
X2_27_47	0.5289457378824558	0.1157504383784449
X2_25_45	0.4481007239472845	0.05997098120679567
X2_40_44	0.4499289137382618	0.5118491022753382
X2_48_42	0.3954905852771944	0.7559245511376709
X2_44_38	0.23380055740684824	0.6443656367943653
X2_51_53	0.8190128135413524	0.8228276407545678
X2_37_39	0.2530977159951533	0.43237144055300547
X2_35_43	0.398943732581035	0.364017411275924
X2_29_35	0.0808450139351713	0.20087056379611212
X2_23_43	0.3672557100121132	0.004191524035142891
X2_40_52	0.7521836210996646	0.4950830061347631
X2_34_46	0.5096485792941507	0.32774463461980474
X2_35_37	0.172252702059982	0.37659198338135624
X2_43_43	0.42006908096031736	0.6039013361031067
X2_37_51	0.7064797770372593	0.40722229634213747
X2_26_36	0.11070484671311576	0.10881832996834362
X2_38_38	0.21795654612238735	0.4644526931739783
X2_33_43	0.3936623954862135	0.3040464300691248
X2_26_42	0.33739587723416875	0.09624375786290784
X2_40_48	0.601056267418965	0.5034660542050489
X2_50_46	0.5518992760527155	0.8075124842741772
X2_40_36	0.14767420637685902	0.5286151984159169
X2_47_41	0.35506807830960696	0.7280348225518445
X2_39_49	0.6361974372917274	0.4713848015840796
X2_28_42	0.34267721432899023	0.15621473906970706
X2_52_48	0.6327442899878832	0.8632919414458264
X2_43_47	0.5711964346410205	0.5955182880328174
X2_50_40	0.3252082455316625	0.8200870563796094
X2_25_47	0.5236644007876343	0.05577945717164923
X2_30_48	0.5746495819448612	0.2036111481710705
X2_54_42	0.4113345965616517	0.9358374947580579
X2_50_52	0.7785903065737685	0.7949379121687414
X2_51_41	0.36563075249924637	0.8479767849654358
X2_49_47	0.5870404459254814	0.7754312316532044
X2_49_43	0.43591309224477826	0.7838142797234937
X2_42_52	0.7574649581944861	0.5550539873415588
X2_31_33	0.01056267418963941	0.2650330690380507
X2_44_50	0.6871826184489542	0.6192164925834973
X2_45_43	0.42535041805513885	0.6638723173099024
X2_34_38	0.20739387193274794	0.34451073076038696
X2_41_49	0.6414787743865489	0.5313557827908753
X2_25_41	0.2969733702665849	0.068354029277085
X2_47_53	0.808450139351713	0.7028856783409765
X2_42_48	0.6063376045137829	0.5634370354118445
X2_31_45	0.4639447352317454	0.23988392482718623
X2_40_46	0.5254925905786116	0.5076575782401953
X2_43_41	0.344505404119964	0.6080928601382496
X2_34_52	0.7363396098152037	0.3151700625143725
X2_28_46	0.49380456800968986	0.14783169099941773
X2_24_36	0.10542350961829428	0.04884734876154795
X2_49_49	0.6626041227658312	0.7712397076180615
X2_33_35	0.0914076881248107	0.32081252620970346
X2_44_46	0.5360552647682546	0.6275995406537866
X2_39_41	0.3339427299303246	0.48815089772465825
X2_42_50	0.6819012813541363	0.5592455113767016
X2_29_45	0.4586633981369239	0.179912943620387
X2_28_50	0.644931921690393	0.1394486429291284
X2_33_33	0.01584401128446089	0.3250040502448499
X2_44_42	0.3849279110875514	0.635982588724076
X2_42_46	0.5307739276734331	0.567628559446991
X2_43_45	0.4956327578006672	0.5997098120679603
X2_49_51	0.7381677996061811	0.7670481835829186
X2_50_44	0.4763355992123621	0.8117040083093237
X2_26_48	0.5640869077552217	0.08366918575747917
X2_34_42	0.3585212256134511	0.3361276826900941
X2_32_44	0.42880356535897945	0.2719651774481555
X2_28_36	0.11598618380793368	0.16878931117514284
X2_28_44	0.41824089116934005	0.15202321503456062
X2_30_42	0.34795855142380816	0.21618572027650274
X2_29_39	0.23197236761587448	0.19248751572581924
X2_48_46	0.546617938957894	0.7475415030673815
X2_38_44	0.4446475766434439	0.4518781210685425
X2_52_38	0.2549259057861306	0.8842495616215515
X2_43_49	0.6467601114813704	0.5913267639976745
X2_43_53	0.7978874651620735	0.5829437159273816
X2_52_46	0.5571806131475334	0.8674834654809729
X2_37_37	0.17753403915480348	0.4365629645881519
X2_56_40	0.3410522568161234	1.0
X2_39_51	0.7117611141320808	0.4671932775489367
X2_53_47	0.5976031201151208	0.8953731940667957
X2_29_49	0.6097907518176271	0.17152989555009768
X2_51_39	0.29006707565889656	0.8521683090005823
X2_49_39	0.2847857385640751	0.7921973277937866
X2_49_37	0.20922206172372526	0.7963888518289295
X2_24_44	0.40767821697970064	0.03208125262096928
X2_46_44	0.4657729250227227	0.6917620458957288
X2_54_46	0.5624619502423549	0.9274544466877686
X2_29_51	0.6853544286579805	0.16733837151495123
X2_47_43	0.4306317551499568	0.723843298516698
X2_53_41	0.37091208959406785	0.9079477661722315
X2_29_47	0.5342270749772773	0.17572141958524412
X2_29_37	0.1564086907755211	0.19667903976096568
X2_26_40	0.26183220039381894	0.10043528189805428
X2_53_39	0.2953484127537145	0.9121392902073779
X2_44_44	0.46049158792790124	0.6317910646889331
X2_49_55	0.8892951532868842	0.7586651355126257
X2_44_40	0.3093642342472016	0.6401741127592224
X2_30_44	0.4235222282641615	0.2119941962413563
