	V1	V2
X1_12_62	0.9999999999999978	0.15873015873015495
X1_12_8	0.035714285714276456	0.1587301587301641
X1_13_11	0.08928571428570559	0.17460317460317937
X1_13_13	0.12499999999999156	0.17460317460317903
X1_13_15	0.16071428571427754	0.1746031746031787
X1_13_17	0.19642857142856351	0.17460317460317837
X1_13_19	0.2321428571428495	0.174603174603178
X1_13_21	0.26785714285713547	0.17460317460317767
X1_13_23	0.30357142857142144	0.17460317460317734
X1_13_25	0.3392857142857074	0.174603174603177
X1_13_27	0.3749999999999934	0.17460317460317668
X1_13_29	0.4107142857142794	0.17460317460317631
X1_13_31	0.44642857142856535	0.17460317460317598
X1_13_33	0.4821428571428514	0.17460317460317565
X1_13_35	0.5178571428571375	0.17460317460317532
X1_13_37	0.5535714285714233	0.17460317460317498
X1_13_39	0.5892857142857093	0.17460317460317462
X1_13_41	0.6249999999999953	0.1746031746031743
X1_13_43	0.6607142857142814	0.17460317460317396
X1_13_45	0.6964285714285672	0.17460317460317362
X1_13_47	0.7321428571428532	0.1746031746031733
X1_13_49	0.7678571428571392	0.17460317460317296
X1_13_51	0.8035714285714253	0.1746031746031726
X1_13_53	0.8392857142857111	0.17460317460317226
X1_13_55	0.8749999999999971	0.17460317460317193
X1_13_57	0.9107142857142831	0.1746031746031716
X1_13_59	0.946428571428569	0.17460317460317124
X1_13_61	0.982142857142855	0.17460317460317087
X1_13_9	0.05357142857141961	0.1746031746031797
X1_14_10	0.07142857142856279	0.1904761904761953
X1_14_12	0.10714285714284877	0.19047619047619496
X1_14_14	0.14285714285713474	0.19047619047619463
X1_14_16	0.17857142857142072	0.1904761904761943
X1_14_18	0.2142857142857067	0.19047619047619396
X1_14_20	0.24999999999999267	0.19047619047619363
X1_14_22	0.28571428571427865	0.19047619047619327
X1_14_24	0.3214285714285646	0.19047619047619294
X1_14_26	0.3571428571428506	0.1904761904761926
X1_14_28	0.39285714285713663	0.19047619047619227
X1_14_30	0.42857142857142255	0.19047619047619194
X1_14_32	0.4642857142857086	0.19047619047619158
X1_14_34	0.4999999999999945	0.19047619047619124
X1_14_36	0.5357142857142805	0.1904761904761909
X1_14_38	0.5714285714285665	0.19047619047619058
X1_14_40	0.6071428571428525	0.19047619047619024
X1_14_42	0.6428571428571384	0.19047619047618988
X1_14_44	0.6785714285714244	0.19047619047618955
X1_14_46	0.7142857142857104	0.19047619047618922
X1_14_48	0.7499999999999964	0.19047619047618888
X1_14_50	0.7857142857142823	0.19047619047618855
X1_14_52	0.8214285714285683	0.1904761904761882
X1_14_54	0.8571428571428543	0.19047619047618786
X1_14_56	0.8928571428571401	0.19047619047618752
X1_14_58	0.9285714285714262	0.1904761904761872
X1_14_60	0.9642857142857122	0.19047619047618683
X1_14_62	0.9999999999999982	0.1904761904761865
X1_14_8	0.03571428571427682	0.19047619047619566
X1_15_11	0.08928571428570597	0.20634920634921092
X1_15_13	0.12499999999999195	0.20634920634921056
X1_15_15	0.16071428571427793	0.20634920634921022
X1_15_17	0.1964285714285639	0.2063492063492099
X1_15_19	0.23214285714284988	0.20634920634920956
X1_15_21	0.26785714285713585	0.20634920634920922
X1_15_23	0.30357142857142183	0.20634920634920886
X1_15_25	0.3392857142857078	0.20634920634920853
X1_15_27	0.3749999999999938	0.2063492063492082
X1_15_29	0.41071428571427976	0.20634920634920786
X1_15_31	0.4464285714285658	0.20634920634920753
X1_15_33	0.4821428571428518	0.2063492063492072
X1_15_35	0.5178571428571377	0.20634920634920684
X1_15_37	0.5535714285714237	0.2063492063492065
X1_15_39	0.5892857142857097	0.20634920634920617
X1_15_41	0.6249999999999958	0.20634920634920584
X1_15_43	0.6607142857142816	0.2063492063492055
X1_15_45	0.6964285714285676	0.20634920634920514
X1_15_47	0.7321428571428537	0.2063492063492048
X1_15_49	0.7678571428571397	0.20634920634920448
X1_15_51	0.8035714285714255	0.20634920634920415
X1_15_53	0.8392857142857115	0.2063492063492038
X1_15_55	0.8749999999999976	0.20634920634920345
X1_15_57	0.9107142857142834	0.20634920634920312
X1_15_59	0.9464285714285694	0.20634920634920276
X1_15_61	0.9821428571428554	0.20634920634920242
X1_15_9	0.05357142857142	0.20634920634921125
X1_16_10	0.07142857142856318	0.22222222222222682
X1_16_12	0.10714285714284916	0.22222222222222648
X1_16_14	0.14285714285713513	0.22222222222222615
X1_16_16	0.1785714285714211	0.22222222222222582
X1_16_18	0.21428571428570709	0.22222222222222549
X1_16_20	0.24999999999999306	0.22222222222222515
X1_16_22	0.28571428571427904	0.22222222222222482
X1_16_24	0.321428571428565	0.22222222222222449
X1_16_26	0.357142857142851	0.22222222222222415
X1_16_28	0.39285714285713697	0.22222222222222382
X1_16_30	0.428571428571423	0.2222222222222235
X1_16_32	0.4642857142857089	0.2222222222222231
X1_16_34	0.49999999999999495	0.22222222222222276
X1_16_36	0.5357142857142809	0.22222222222222243
X1_16_38	0.571428571428567	0.2222222222222221
X1_16_40	0.6071428571428528	0.22222222222222177
X1_16_42	0.6428571428571388	0.22222222222222143
X1_16_44	0.6785714285714248	0.2222222222222211
X1_16_46	0.7142857142857109	0.22222222222222077
X1_16_48	0.7499999999999967	0.22222222222222043
X1_16_50	0.7857142857142827	0.2222222222222201
X1_16_52	0.8214285714285687	0.2222222222222197
X1_16_54	0.8571428571428548	0.22222222222221938
X1_16_56	0.8928571428571406	0.22222222222221905
X1_16_58	0.9285714285714266	0.2222222222222187
X1_16_60	0.9642857142857126	0.22222222222221838
X1_16_62	0.9999999999999984	0.22222222222221805
X1_16_8	0.035714285714277205	0.2222222222222272
X1_17_11	0.08928571428570636	0.23809523809524247
X1_17_13	0.12499999999999234	0.23809523809524208
X1_17_15	0.16071428571427832	0.23809523809524175
X1_17_17	0.1964285714285643	0.2380952380952414
X1_17_19	0.23214285714285027	0.23809523809524108
X1_17_21	0.26785714285713624	0.23809523809524075
X1_17_23	0.3035714285714222	0.2380952380952404
X1_17_25	0.3392857142857082	0.23809523809524008
X1_17_27	0.37499999999999417	0.23809523809523975
X1_17_29	0.4107142857142801	0.23809523809523941
X1_17_31	0.4464285714285661	0.23809523809523908
X1_17_33	0.48214285714285215	0.23809523809523875
X1_17_35	0.5178571428571381	0.23809523809523836
X1_17_37	0.5535714285714242	0.23809523809523803
X1_17_39	0.5892857142857102	0.2380952380952377
X1_17_41	0.624999999999996	0.23809523809523736
X1_17_43	0.660714285714282	0.23809523809523703
X1_17_45	0.6964285714285681	0.2380952380952367
X1_17_47	0.7321428571428541	0.23809523809523636
X1_17_49	0.7678571428571399	0.23809523809523603
X1_17_51	0.8035714285714259	0.2380952380952357
X1_17_53	0.839285714285712	0.23809523809523536
X1_17_55	0.874999999999998	0.23809523809523497
X1_17_57	0.9107142857142838	0.23809523809523464
X1_17_59	0.9464285714285698	0.2380952380952343
X1_17_61	0.9821428571428559	0.23809523809523397
X1_17_9	0.05357142857142039	0.2380952380952428
X1_18_10	0.07142857142856357	0.2539682539682584
X1_18_12	0.10714285714284955	0.25396825396825806
X1_18_14	0.14285714285713552	0.25396825396825773
X1_18_16	0.1785714285714215	0.25396825396825734
X1_18_18	0.21428571428570747	0.253968253968257
X1_18_20	0.24999999999999345	0.2539682539682567
X1_18_22	0.2857142857142794	0.25396825396825634
X1_18_24	0.3214285714285654	0.253968253968256
X1_18_26	0.3571428571428514	0.2539682539682557
X1_18_28	0.3928571428571373	0.25396825396825534
X1_18_30	0.42857142857142333	0.253968253968255
X1_18_32	0.46428571428570925	0.2539682539682547
X1_18_34	0.4999999999999953	0.25396825396825434
X1_18_36	0.5357142857142811	0.253968253968254
X1_18_38	0.5714285714285672	0.2539682539682536
X1_18_40	0.6071428571428532	0.2539682539682533
X1_18_42	0.6428571428571392	0.25396825396825295
X1_18_44	0.678571428571425	0.2539682539682526
X1_18_46	0.7142857142857111	0.2539682539682523
X1_18_48	0.7499999999999971	0.25396825396825196
X1_18_50	0.7857142857142831	0.2539682539682516
X1_18_52	0.821428571428569	0.2539682539682513
X1_18_54	0.857142857142855	0.25396825396825096
X1_18_56	0.892857142857141	0.2539682539682506
X1_18_58	0.9285714285714268	0.25396825396825023
X1_18_60	0.9642857142857129	0.2539682539682499
X1_18_62	0.9999999999999989	0.25396825396824957
X1_18_8	0.035714285714277594	0.25396825396825873
X1_19_11	0.08928571428570675	0.269841269841274
X1_19_13	0.12499999999999273	0.26984126984127366
X1_19_15	0.1607142857142787	0.2698412698412733
X1_19_17	0.19642857142856468	0.269841269841273
X1_19_19	0.23214285714285066	0.2698412698412726
X1_19_21	0.26785714285713663	0.26984126984127227
X1_19_23	0.3035714285714226	0.26984126984127194
X1_19_25	0.3392857142857086	0.2698412698412716
X1_19_27	0.37499999999999456	0.26984126984127127
X1_19_29	0.41071428571428054	0.26984126984127094
X1_19_31	0.44642857142856646	0.2698412698412706
X1_19_33	0.4821428571428525	0.26984126984127027
X1_19_35	0.5178571428571386	0.26984126984126994
X1_19_37	0.5535714285714244	0.2698412698412696
X1_19_39	0.5892857142857104	0.2698412698412692
X1_19_41	0.6249999999999964	0.2698412698412689
X1_19_43	0.6607142857142825	0.26984126984126855
X1_19_45	0.6964285714285683	0.2698412698412682
X1_19_47	0.7321428571428543	0.2698412698412679
X1_19_49	0.7678571428571404	0.26984126984126755
X1_19_51	0.8035714285714264	0.2698412698412672
X1_19_53	0.8392857142857122	0.2698412698412669
X1_19_55	0.8749999999999982	0.26984126984126655
X1_19_57	0.9107142857142843	0.2698412698412662
X1_19_59	0.9464285714285701	0.2698412698412659
X1_19_61	0.9821428571428561	0.2698412698412655
X1_19_9	0.053571428571420776	0.2698412698412743
X1_20_10	0.07142857142856393	0.2857142857142899
X1_20_12	0.1071428571428499	0.2857142857142896
X1_20_14	0.1428571428571359	0.28571428571428925
X1_20_16	0.1785714285714219	0.2857142857142889
X1_20_18	0.21428571428570786	0.2857142857142886
X1_20_20	0.24999999999999384	0.28571428571428825
X1_20_22	0.2857142857142798	0.28571428571428786
X1_20_24	0.3214285714285658	0.28571428571428753
X1_20_26	0.35714285714285177	0.2857142857142872
X1_20_28	0.39285714285713774	0.28571428571428686
X1_20_30	0.42857142857142366	0.28571428571428653
X1_20_32	0.4642857142857097	0.2857142857142862
X1_20_34	0.4999999999999956	0.28571428571428586
X1_20_36	0.5357142857142816	0.28571428571428553
X1_20_38	0.5714285714285676	0.2857142857142852
X1_20_40	0.6071428571428537	0.28571428571428487
X1_20_42	0.6428571428571395	0.2857142857142845
X1_20_44	0.6785714285714255	0.28571428571428414
X1_20_46	0.7142857142857115	0.2857142857142838
X1_20_48	0.7499999999999976	0.2857142857142835
X1_20_50	0.7857142857142834	0.28571428571428314
X1_20_52	0.8214285714285694	0.2857142857142828
X1_20_54	0.8571428571428554	0.2857142857142825
X1_20_56	0.8928571428571412	0.28571428571428215
X1_20_58	0.9285714285714273	0.2857142857142818
X1_20_60	0.9642857142857133	0.2857142857142815
X1_20_62	0.9999999999999993	0.28571428571428115
X1_20_8	0.035714285714277955	0.28571428571429025
X1_21_11	0.08928571428570711	0.3015873015873055
X1_21_13	0.12499999999999309	0.3015873015873052
X1_21_15	0.1607142857142791	0.30158730158730485
X1_21_17	0.19642857142856507	0.3015873015873045
X1_21_19	0.23214285714285104	0.3015873015873042
X1_21_21	0.267857142857137	0.30158730158730385
X1_21_23	0.303571428571423	0.30158730158730346
X1_21_25	0.339285714285709	0.3015873015873031
X1_21_27	0.37499999999999495	0.3015873015873028
X1_21_29	0.41071428571428087	0.30158730158730246
X1_21_31	0.4464285714285669	0.3015873015873021
X1_21_33	0.48214285714285293	0.3015873015873018
X1_21_35	0.5178571428571388	0.30158730158730146
X1_21_37	0.5535714285714248	0.3015873015873011
X1_21_39	0.5892857142857109	0.3015873015873008
X1_21_41	0.6249999999999969	0.30158730158730046
X1_21_43	0.6607142857142827	0.3015873015873001
X1_21_45	0.6964285714285687	0.30158730158729974
X1_21_47	0.7321428571428548	0.3015873015872994
X1_21_49	0.7678571428571408	0.3015873015872991
X1_21_51	0.8035714285714266	0.30158730158729874
X1_21_53	0.8392857142857126	0.3015873015872984
X1_21_55	0.8749999999999987	0.3015873015872981
X1_21_57	0.9107142857142845	0.30158730158729774
X1_21_59	0.9464285714285705	0.3015873015872974
X1_21_61	0.9821428571428565	0.3015873015872971
X1_21_9	0.05357142857142114	0.30158730158730584
X1_22_10	0.07142857142856432	0.31746031746032144
X1_22_12	0.1071428571428503	0.3174603174603211
X1_22_14	0.1428571428571363	0.3174603174603208
X1_22_16	0.17857142857142227	0.31746031746032044
X1_22_18	0.21428571428570825	0.3174603174603201
X1_22_20	0.24999999999999423	0.3174603174603198
X1_22_22	0.2857142857142802	0.31746031746031944
X1_22_24	0.3214285714285662	0.3174603174603191
X1_22_26	0.35714285714285215	0.3174603174603187
X1_22_28	0.3928571428571381	0.3174603174603184
X1_22_30	0.4285714285714241	0.31746031746031805
X1_22_32	0.46428571428571	0.3174603174603177
X1_22_34	0.49999999999999606	0.3174603174603174
X1_22_36	0.535714285714282	0.31746031746031705
X1_22_38	0.5714285714285681	0.3174603174603167
X1_22_40	0.6071428571428539	0.3174603174603164
X1_22_42	0.6428571428571399	0.31746031746031605
X1_22_44	0.6785714285714259	0.3174603174603157
X1_22_46	0.714285714285712	0.3174603174603154
X1_22_48	0.7499999999999978	0.317460317460315
X1_22_50	0.7857142857142838	0.31746031746031467
X1_22_52	0.8214285714285698	0.31746031746031433
X1_22_54	0.8571428571428559	0.317460317460314
X1_22_56	0.8928571428571417	0.31746031746031367
X1_22_58	0.9285714285714277	0.31746031746031333
X1_22_60	0.9642857142857137	0.317460317460313
X1_22_62	0.9999999999999996	0.31746031746031267
X1_22_8	0.03571428571427834	0.3174603174603218
X1_23_11	0.0892857142857075	0.33333333333333703
X1_23_13	0.12499999999999348	0.3333333333333367
X1_23_15	0.16071428571427948	0.33333333333333637
X1_23_17	0.19642857142856546	0.33333333333333603
X1_23_19	0.23214285714285143	0.3333333333333357
X1_23_21	0.2678571428571374	0.33333333333333537
X1_23_23	0.3035714285714234	0.33333333333333504
X1_23_25	0.33928571428570936	0.3333333333333347
X1_23_27	0.37499999999999534	0.33333333333333437
X1_23_29	0.4107142857142813	0.333333333333334
X1_23_31	0.44642857142856723	0.33333333333333365
X1_23_33	0.48214285714285327	0.3333333333333333
X1_23_35	0.5178571428571392	0.333333333333333
X1_23_37	0.5535714285714253	0.33333333333333265
X1_23_39	0.5892857142857113	0.3333333333333323
X1_23_41	0.6249999999999971	0.333333333333332
X1_23_43	0.6607142857142831	0.33333333333333165
X1_23_45	0.6964285714285692	0.3333333333333313
X1_23_47	0.7321428571428552	0.333333333333331
X1_23_49	0.767857142857141	0.33333333333333065
X1_23_51	0.803571428571427	0.33333333333333026
X1_23_53	0.8392857142857131	0.33333333333332993
X1_23_55	0.8749999999999991	0.3333333333333296
X1_23_57	0.9107142857142849	0.33333333333332926
X1_23_59	0.946428571428571	0.33333333333332893
X1_23_61	0.982142857142857	0.3333333333333286
X1_23_9	0.053571428571421525	0.33333333333333737
X1_24_10	0.07142857142856471	0.34920634920635296
X1_24_12	0.10714285714285068	0.34920634920635263
X1_24_14	0.14285714285713663	0.3492063492063523
X1_24_16	0.1785714285714226	0.34920634920635196
X1_24_18	0.21428571428570858	0.34920634920635163
X1_24_20	0.24999999999999456	0.3492063492063513
X1_24_22	0.28571428571428054	0.34920634920635096
X1_24_24	0.3214285714285665	0.34920634920635063
X1_24_26	0.3571428571428525	0.3492063492063503
X1_24_28	0.3928571428571385	0.34920634920634996
X1_24_30	0.42857142857142444	0.34920634920634963
X1_24_32	0.46428571428571047	0.34920634920634924
X1_24_34	0.4999999999999964	0.3492063492063489
X1_24_36	0.5357142857142825	0.3492063492063486
X1_24_38	0.5714285714285683	0.34920634920634824
X1_24_40	0.6071428571428543	0.3492063492063479
X1_24_42	0.6428571428571404	0.3492063492063476
X1_24_44	0.6785714285714264	0.34920634920634724
X1_24_46	0.7142857142857122	0.3492063492063469
X1_24_48	0.7499999999999982	0.3492063492063466
X1_24_50	0.7857142857142843	0.34920634920634624
X1_24_52	0.8214285714285703	0.34920634920634586
X1_24_54	0.8571428571428561	0.3492063492063455
X1_24_56	0.8928571428571421	0.3492063492063452
X1_24_58	0.9285714285714282	0.34920634920634486
X1_24_60	0.964285714285714	0.3492063492063445
X1_24_62	1.0	0.3492063492063442
X1_24_8	0.03571428571427873	0.34920634920635335
X1_25_11	0.08928571428570789	0.3650793650793686
X1_25_13	0.12499999999999387	0.3650793650793682
X1_25_15	0.16071428571427981	0.3650793650793679
X1_25_17	0.1964285714285658	0.36507936507936756
X1_25_19	0.23214285714285177	0.3650793650793672
X1_25_21	0.26785714285713774	0.3650793650793669
X1_25_23	0.3035714285714237	0.36507936507936656
X1_25_25	0.3392857142857097	0.3650793650793662
X1_25_27	0.37499999999999567	0.3650793650793659
X1_25_29	0.41071428571428165	0.36507936507936556
X1_25_31	0.4464285714285677	0.3650793650793652
X1_25_33	0.4821428571428537	0.3650793650793649
X1_25_35	0.5178571428571397	0.3650793650793645
X1_25_37	0.5535714285714257	0.36507936507936417
X1_25_39	0.5892857142857115	0.36507936507936384
X1_25_41	0.6249999999999976	0.3650793650793635
X1_25_43	0.6607142857142836	0.36507936507936317
X1_25_45	0.6964285714285696	0.36507936507936284
X1_25_47	0.7321428571428554	0.3650793650793625
X1_25_49	0.7678571428571415	0.3650793650793622
X1_25_51	0.8035714285714275	0.36507936507936184
X1_25_53	0.8392857142857135	0.3650793650793615
X1_25_55	0.8749999999999993	0.3650793650793611
X1_25_57	0.9107142857142854	0.3650793650793608
X1_25_59	0.9464285714285714	0.36507936507936045
X1_25_61	0.9821428571428572	0.3650793650793601
X1_25_9	0.053571428571421914	0.36507936507936894
X1_26_10	0.0714285714285651	0.38095238095238454
X1_26_12	0.10714285714285107	0.3809523809523842
X1_26_14	0.14285714285713702	0.3809523809523839
X1_26_16	0.178571428571423	0.3809523809523835
X1_26_18	0.21428571428570897	0.38095238095238315
X1_26_20	0.24999999999999495	0.3809523809523828
X1_26_22	0.2857142857142809	0.3809523809523825
X1_26_24	0.3214285714285669	0.38095238095238215
X1_26_26	0.3571428571428529	0.3809523809523818
X1_26_28	0.39285714285713885	0.3809523809523815
X1_26_30	0.4285714285714249	0.38095238095238115
X1_26_32	0.4642857142857108	0.3809523809523808
X1_26_34	0.49999999999999684	0.3809523809523805
X1_26_36	0.5357142857142827	0.38095238095238015
X1_26_38	0.5714285714285687	0.38095238095237977
X1_26_40	0.6071428571428548	0.38095238095237943
X1_26_42	0.6428571428571408	0.3809523809523791
X1_26_44	0.6785714285714266	0.38095238095237877
X1_26_46	0.7142857142857126	0.38095238095237843
X1_26_48	0.7499999999999987	0.3809523809523781
X1_26_50	0.7857142857142847	0.38095238095237777
X1_26_52	0.8214285714285705	0.38095238095237743
X1_26_54	0.8571428571428565	0.3809523809523771
X1_26_56	0.8928571428571426	0.38095238095237677
X1_26_58	0.9285714285714284	0.3809523809523764
X1_26_60	0.9642857142857144	0.38095238095237605
X1_26_8	0.03571428571427912	0.3809523809523849
X1_27_11	0.08928571428570825	0.39682539682540013
X1_27_13	0.12499999999999423	0.3968253968253998
X1_27_15	0.1607142857142802	0.39682539682539947
X1_27_17	0.19642857142856618	0.39682539682539913
X1_27_19	0.23214285714285215	0.39682539682539875
X1_27_21	0.26785714285713813	0.3968253968253984
X1_27_23	0.3035714285714241	0.3968253968253981
X1_27_25	0.3392857142857101	0.39682539682539775
X1_27_27	0.37499999999999606	0.3968253968253974
X1_27_29	0.4107142857142821	0.3968253968253971
X1_27_31	0.446428571428568	0.39682539682539675
X1_27_33	0.48214285714285404	0.3968253968253964
X1_27_35	0.5178571428571401	0.3968253968253961
X1_27_37	0.5535714285714259	0.39682539682539575
X1_27_39	0.589285714285712	0.39682539682539536
X1_27_41	0.624999999999998	0.396825396825395
X1_27_43	0.660714285714284	0.3968253968253947
X1_27_45	0.6964285714285698	0.39682539682539436
X1_27_47	0.7321428571428559	0.39682539682539403
X1_27_49	0.7678571428571419	0.3968253968253937
X1_27_51	0.8035714285714279	0.39682539682539336
X1_27_53	0.8392857142857137	0.39682539682539303
X1_27_55	0.8749999999999998	0.3968253968253927
X1_27_57	0.9107142857142858	0.39682539682539236
X1_27_59	0.9464285714285716	0.39682539682539203
X1_27_61	0.9821428571428577	0.39682539682539164
X1_27_9	0.053571428571422275	0.39682539682540047
X1_28_10	0.07142857142856546	0.41269841269841606
X1_28_12	0.10714285714285143	0.41269841269841573
X1_28_14	0.1428571428571374	0.4126984126984154
X1_28_16	0.17857142857142339	0.41269841269841506
X1_28_18	0.21428571428570936	0.41269841269841473
X1_28_20	0.24999999999999534	0.4126984126984144
X1_28_22	0.2857142857142813	0.412698412698414
X1_28_24	0.3214285714285673	0.4126984126984137
X1_28_26	0.35714285714285327	0.41269841269841334
X1_28_28	0.3928571428571393	0.412698412698413
X1_28_30	0.4285714285714252	0.4126984126984127
X1_28_32	0.46428571428571125	0.41269841269841234
X1_28_34	0.49999999999999717	0.412698412698412
X1_28_36	0.5357142857142831	0.4126984126984117
X1_28_38	0.5714285714285692	0.41269841269841134
X1_28_40	0.6071428571428552	0.412698412698411
X1_28_42	0.642857142857141	0.4126984126984106
X1_28_44	0.678571428571427	0.4126984126984103
X1_28_46	0.7142857142857131	0.41269841269840996
X1_28_48	0.7499999999999991	0.4126984126984096
X1_28_50	0.7857142857142849	0.4126984126984093
X1_28_52	0.821428571428571	0.41269841269840896
X1_28_54	0.857142857142857	0.4126984126984086
X1_28_56	0.8928571428571428	0.4126984126984083
X1_28_58	0.9285714285714288	0.41269841269840796
X1_28_60	0.9642857142857149	0.4126984126984076
X1_28_8	0.03571428571427948	0.4126984126984164
X1_29_11	0.08928571428570864	0.42857142857143166
X1_29_13	0.12499999999999462	0.4285714285714313
X1_29_15	0.1607142857142806	0.428571428571431
X1_29_17	0.19642857142856657	0.42857142857143066
X1_29_19	0.23214285714285254	0.4285714285714303
X1_29_21	0.2678571428571385	0.42857142857143
X1_29_23	0.3035714285714245	0.4285714285714296
X1_29_25	0.33928571428571047	0.42857142857142927
X1_29_27	0.37499999999999645	0.42857142857142894
X1_29_29	0.4107142857142824	0.4285714285714286
X1_29_31	0.44642857142856845	0.42857142857142827
X1_29_33	0.4821428571428545	0.42857142857142794
X1_29_35	0.5178571428571404	0.4285714285714276
X1_29_37	0.5535714285714264	0.42857142857142727
X1_29_39	0.5892857142857124	0.42857142857142694
X1_29_41	0.6249999999999984	0.4285714285714266
X1_29_43	0.6607142857142843	0.42857142857142627
X1_29_45	0.6964285714285703	0.4285714285714259
X1_29_47	0.7321428571428563	0.42857142857142555
X1_29_49	0.7678571428571423	0.4285714285714252
X1_29_51	0.8035714285714282	0.4285714285714249
X1_29_53	0.8392857142857142	0.42857142857142455
X1_29_55	0.8750000000000002	0.4285714285714242
X1_29_57	0.910714285714286	0.4285714285714239
X1_29_59	0.9464285714285721	0.42857142857142355
X1_29_7	0.017857142857136687	0.4285714285714323
X1_29_9	0.05357142857142266	0.428571428571432
X1_2_10	0.07142857142856052	6.0923488476305465e-15
X1_2_12	0.10714285714284649	5.7592819402429996e-15
X1_2_14	0.14285714285713247	5.419276138951545e-15
X1_2_16	0.17857142857141844	5.079270337660091e-15
X1_2_18	0.21428571428570442	4.739264536368637e-15
X1_2_20	0.2499999999999904	4.40619762898109e-15
X1_2_22	0.2857142857142764	4.0592529337857286e-15
X1_2_24	0.32142857142856235	3.726186026398182e-15
X1_2_26	0.3571428571428483	3.3861802251067274e-15
X1_2_28	0.3928571428571343	3.0461744238152733e-15
X1_2_30	0.42857142857142033	2.706168622523819e-15
X1_2_32	0.46428571428570625	2.373101715136272e-15
X1_2_34	0.4999999999999923	2.033095913844818e-15
